source_package,benchmark,memory_system,scope,model_label,model,s,s_label,dataset_name,task_id,question_type,trial,retrieval_calls,retrieved_sessions,react_steps,success,f1,llm_judge,response_duration_ms,search_duration_ms,total_duration_ms,context_tokens,total_cost_usd,context_ok,source_trace_file,pass_at_b1,budget_exhaustion_b1,wrong_within_budget_b1,failure_mode_b1,pass_at_b2,budget_exhaustion_b2,wrong_within_budget_b2,failure_mode_b2,pass_at_b3,budget_exhaustion_b3,wrong_within_budget_b3,failure_mode_b3,pass_at_b4,budget_exhaustion_b4,wrong_within_budget_b4,failure_mode_b4,pass_at_b5,budget_exhaustion_b5,wrong_within_budget_b5,failure_mode_b5,pass_at_b6,budget_exhaustion_b6,wrong_within_budget_b6,failure_mode_b6
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g02_q0006,locomo_g02_q0006,locomo-multi-hop,1,1,12,2,1,0.0,1,3020.0,8000.0,11020.0,1225,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0006,locomo_g04_q0006,locomo-multi-hop,1,1,12,2,1,0.0,1,2820.0,7330.0,10150.0,1444,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0004,locomo_g03_q0004,locomo-multi-hop,1,2,17,3,1,0.0,1,4390.0,16820.0,21210.0,1726,0.0024,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0002,locomo_g10_q0002,locomo-multi-hop,1,5,19,6,0,0.0,0,2330.0,45860.0,48190.0,1806,0.0062,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0002,locomo_g05_q0002,locomo-multi-hop,1,1,12,2,1,0.0,1,3430.0,6940.0,10370.0,1242,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0004,locomo_g06_q0004,locomo-multi-hop,1,1,12,2,1,0.0,1,2460.0,8950.0,11410.0,1319,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0004,locomo_g07_q0004,locomo-multi-hop,1,1,7,2,1,0.0,1,3080.0,7750.0,10830.0,1242,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0007,locomo_g08_q0007,locomo-multi-hop,1,1,11,2,1,0.0,1,2390.0,8480.0,10870.0,1239,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0002,locomo_g09_q0002,locomo-multi-hop,1,1,10,2,0,0.0,0,3260.0,6910.0,10170.0,1464,0.0012,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0004,locomo_g10_q0004,locomo-multi-hop,1,3,14,4,1,0.0,1,2900.0,26290.0,29190.0,1651,0.0031,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0008,locomo_g01_q0008,locomo-multi-hop,1,1,10,2,1,0.0,1,2920.0,8200.0,11130.0,1255,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0007,locomo_g03_q0007,locomo-multi-hop,1,1,14,2,1,0.0,1,2880.0,8480.0,11360.0,1183,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0011,locomo_g04_q0011,locomo-multi-hop,1,1,14,2,1,0.0,1,2320.0,7300.0,9620.0,1349,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0003,locomo_g05_q0003,locomo-multi-hop,1,1,14,2,1,0.0,1,2400.0,8240.0,10640.0,1353,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g02_q0010,locomo_g02_q0010,locomo-multi-hop,1,5,16,6,0,0.0,0,3690.0,34470.0,38170.0,1612,0.0052,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0006,locomo_g07_q0006,locomo-multi-hop,1,1,16,2,0,0.0,0,3450.0,8100.0,11550.0,1162,0.001,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0010,locomo_g06_q0010,locomo-multi-hop,1,1,12,2,1,0.0,1,4580.0,10090.0,14670.0,1498,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0009,locomo_g08_q0009,locomo-multi-hop,1,1,12,2,1,0.0,1,3260.0,7650.0,10920.0,1263,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0006,locomo_g10_q0006,locomo-multi-hop,1,1,11,2,1,0.0,1,3010.0,7440.0,10440.0,1159,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0003,locomo_g09_q0003,locomo-multi-hop,1,1,13,2,1,0.0,1,3060.0,10040.0,13100.0,1339,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0012,locomo_g01_q0012,locomo-multi-hop,1,1,11,2,1,0.0,1,2370.0,7490.0,9860.0,1430,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g02_q0018,locomo_g02_q0018,locomo-multi-hop,1,1,10,2,1,0.0,1,4080.0,7660.0,11740.0,1339,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0008,locomo_g03_q0008,locomo-multi-hop,1,1,9,2,1,0.0,1,1700.0,8090.0,9780.0,1173,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0012,locomo_g04_q0012,locomo-multi-hop,1,1,10,2,1,0.0,1,2910.0,7510.0,10420.0,1223,0.0009,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0013,locomo_g06_q0013,locomo-multi-hop,1,2,19,3,0,0.0,0,2660.0,12820.0,15480.0,1673,0.0023,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0009,locomo_g07_q0009,locomo-multi-hop,1,1,8,2,0,0.0,0,2430.0,8290.0,10720.0,1128,0.001,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0005,locomo_g05_q0005,locomo-multi-hop,1,2,13,3,1,0.0,1,3020.0,15200.0,18220.0,1586,0.0025,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0014,locomo_g08_q0014,locomo-multi-hop,1,1,15,2,0,0.0,0,2820.0,7250.0,10070.0,1099,0.0012,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0004,locomo_g09_q0004,locomo-multi-hop,1,1,14,2,1,0.0,1,2830.0,6600.0,9420.0,1304,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0007,locomo_g10_q0007,locomo-multi-hop,1,1,10,2,1,0.0,1,3180.0,7720.0,10900.0,1198,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0014,locomo_g01_q0014,locomo-multi-hop,1,1,10,2,1,0.0,1,2380.0,8530.0,10900.0,1294,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g02_q0019,locomo_g02_q0019,locomo-multi-hop,1,1,12,2,1,0.0,1,2980.0,9360.0,12340.0,1301,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0010,locomo_g03_q0010,locomo-multi-hop,1,1,11,2,1,0.0,1,2600.0,8970.0,11580.0,1426,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0020,locomo_g04_q0020,locomo-multi-hop,1,1,12,2,1,0.0,1,2640.0,10260.0,12900.0,1180,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0008,locomo_g05_q0008,locomo-multi-hop,1,1,12,2,1,0.0,1,2820.0,9240.0,12060.0,1229,0.0012,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0015,locomo_g06_q0015,locomo-multi-hop,1,1,10,2,1,0.0,1,2340.0,8100.0,10440.0,1211,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0010,locomo_g07_q0010,locomo-multi-hop,1,1,9,2,1,0.0,1,2560.0,8240.0,10800.0,1140,0.0009,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g10_q0012,locomo_g10_q0012,locomo-multi-hop,1,1,13,2,1,0.0,1,3770.0,7860.0,11630.0,1383,0.0013,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g08_q0015,locomo_g08_q0015,locomo-multi-hop,1,4,18,5,0,0.0,0,3020.0,31330.0,34350.0,1788,0.0046,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0007,locomo_g09_q0007,locomo-multi-hop,1,5,14,6,0,0.0,0,2600.0,37180.0,39780.0,1774,0.0059,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g01_q0016,locomo_g01_q0016,locomo-multi-hop,1,1,10,2,0,0.0,0,2830.0,7620.0,10460.0,1222,0.0011,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g03_q0012,locomo_g03_q0012,locomo-multi-hop,1,1,15,2,0,0.0,0,4160.0,7260.0,11420.0,1435,0.0012,1,gpt_trace_q1_full.csv,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g02_q0024,locomo_g02_q0024,locomo-multi-hop,1,1,10,2,1,0.0,1,1980.0,9960.0,11940.0,1357,0.001,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g05_q0010,locomo_g05_q0010,locomo-multi-hop,1,1,8,2,1,0.0,1,4750.0,9360.0,14110.0,1264,0.0016,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g04_q0024,locomo_g04_q0024,locomo-multi-hop,1,4,12,5,0,0.0,0,2090.0,29380.0,31470.0,1187,0.0039,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,1,0,budget_exhausted,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget,0,0,1,wrong_within_budget
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g07_q0019,locomo_g07_q0019,locomo-multi-hop,1,1,14,2,1,0.0,1,3100.0,7330.0,10430.0,1169,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g06_q0016,locomo_g06_q0016,locomo-multi-hop,1,3,20,4,1,0.0,1,4390.0,30460.0,34850.0,1670,0.0036,1,gpt_trace_q1_full.csv,0,1,0,budget_exhausted,0,1,0,budget_exhausted,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,gpt-5-mini,0,s0,s000_r01/locomo_multihop/lm_g09_q0008,locomo_g09_q0008,locomo-multi-hop,1,1,12,2,1,0.0,1,3860.0,7480.0,11330.0,1286,0.0011,1,gpt_trace_q1_full.csv,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass,1,0,0,pass
